Survey_Year,Age,Gender,Country,City_Size,Depression_Prevalence,Anxiety_Prevalence,Suicide_Rate,Substance_Use,Loneliness_Score,Overall_Mental_Health_Score,Internet_Usage_Hours_Per_Day,Social_Media_Usage,Screen_Time_Hours_Per_Day,Annual_Income,Education_Level,Employment_Status,Work_Life_Balance_Score,Family_Support_Score,Social_Support_Score,Physical_Activity_Level,Sleep_Quality_Score,Self_Reported_Challenges,Coping_Strategies,Internet_Impact_Description,Work_Stress_Factors,Family_Support_Description,Social_Media_Impact,Sleep_Quality_Factors,Loneliness_Feelings
1981,42,Male,Australia,Rural,0.5805192766763702,0.13963688162782795,24.973429631073977,0.435583315,2.8609000525836352,5.2936681100433205,0.0,Rarely,0.0,87205.60388,PhD,Student,4,2,6,High,4,burnout,hobbies,informed,long hours,distant,distraction,noise,not understood
2016,41,Non-binary,India,Suburban,0.5945501011450448,0.21058355362859926,18.875621380080865,0.817834216,2.6425091641764125,9.5019052843207,1.3290033130764893,Daily,12.383125536767734,78355.69673,High School,Employed,6,6,10,High,6,fear of missing out,talking to friends,connected,deadlines,supportive,comparison,social media,unseen
2016,30,Non-binary,United Kingdom,Rural,0.29086393512969855,0.7416774596483326,16.235023678551673,0.120209055,6.033378053369427,4.322868882382931,9.351449261469527,None,10.249363141198147,72575.62196,High School,Unemployed,3,2,9,Moderate,4,lack of motivation,social media break,excessive screen time,long hours,distant,information overload,overthinking,missing companionship
1977,77,Male,United States,Urban,0.26649720001284527,0.14753433905956326,9.583326172398188,0.544489098,1.9402733545500737,7.502973552975301,0.0,None,0.0,44952.43668,PhD,Unemployed,8,1,7,Low,8,loneliness,journaling,informed,lack of support,supportive,connected,overthinking,disconnected
1993,75,Male,United States,Urban,0.76253511205402,0.2229467049335211,7.321318292614613,0.00575866,8.394800987191868,7.03102848684794,6.930715006098535,None,8.568970679950365,20201.85177,PhD,Unemployed,10,7,10,Moderate,9,stress,journaling,overwhelmed by information,long hours,unavailable,negativity,social media,disconnected
1990,24,Male,India,Suburban,0.2568134810172391,0.4245526528734912,11.968388990613843,0.32458583,3.0456401578749315,7.09319301703014,11.273873860984628,Daily,2.315494177460968,37408.16753,PhD,Student,2,2,5,Low,1,burnout,hobbies,isolated,long hours,close-knit,validation pressure,noise,not understood
2012,74,Non-binary,India,Suburban,0.44626225180989865,0.07211243068746298,22.9726065836888,0.366461535,5.943617652879506,7.094194242609895,3.8687184440823703,Rarely,7.736377035522093,31706.60414,Master’s,Student,5,2,8,High,4,anxiety,therapy,excessive screen time,high expectations,close-knit,negativity,social media,lonely in a crowd
1972,53,Male,Canada,Suburban,0.6947889985987847,0.2126920607701298,15.29427321600409,0.396172692,2.1291418752958466,1.093845973298497,0.0,None,0.0,64908.4745,PhD,Unemployed,1,5,2,Low,4,fear of missing out,family time,isolated,high expectations,understanding,positive influence,diet,alone
1997,62,Non-binary,United Kingdom,Rural,0.07961625132743777,0.14976812734123657,19.255689684640537,0.695467207,8.736662768318023,8.4187183983697,11.779249762876072,Daily,11.639249683696752,81225.81508,Bachelor’s,Unemployed,6,5,7,Moderate,2,fear of missing out,exercise,supportive community,high expectations,distant,connected,work stress,disconnected
1981,37,Female,United Kingdom,Urban,0.5945483826116572,0.9513217829118404,7.05113884157452,0.388558101,7.228786431606424,9.30658551281112,0.0,None,0.0,41308.50087,Master’s,Student,2,7,4,Moderate,6,lack of motivation,exercise,isolated,job insecurity,supportive,negativity,diet,not understood
2006,18,Non-binary,Australia,Urban,0.5893763726481173,0.19152588554488914,8.081076088235498,0.448693623,2.8586968963926056,5.044144469725425,5.20069235833566,Daily,13.211532757432462,113905.7096,High School,Unemployed,4,1,9,Moderate,3,fear of missing out,therapy,supportive community,lack of support,supportive,comparison,insomnia,not understood
1982,25,Non-binary,Canada,Rural,0.6842287108880255,0.8617697101703937,5.282645772339735,0.237544131,7.4416668112022215,6.044352654381631,0.0,None,0.0,20668.21292,High School,Unemployed,6,8,1,Low,7,loneliness,therapy,comparison with others,high expectations,critical,validation pressure,noise,unseen
1973,63,Female,Canada,Urban,0.3699280953056586,0.1147981912666084,21.832111263726627,0.373251792,1.7461012018048894,3.922440989835165,0.0,None,0.0,97230.10152,High School,Student,10,3,7,Moderate,5,stress,hobbies,excessive screen time,deadlines,critical,distraction,noise,missing companionship
1988,33,Non-binary,Canada,Suburban,0.4489797740638397,0.8696731323025073,11.6113630622105,0.227269627,7.949950133085535,8.06564901147133,0.0,Rarely,0.0,82520.47695,Master’s,Unemployed,8,4,6,Moderate,4,fear of missing out,hobbies,excessive screen time,job insecurity,pressured,connected,irregular schedule,lonely in a crowd
1983,31,Male,Canada,Suburban,0.32996931394469364,0.5994337862734697,29.173164645829047,0.073195924,5.413121005067578,7.629411888870589,0.0,None,0.0,57355.4801,Bachelor’s,Unemployed,8,9,8,Moderate,5,fear of missing out,therapy,connected,low work-life balance,understanding,comparison,screen time,alone
2005,29,Male,United Kingdom,Suburban,0.8081682471887758,0.8497059232246179,12.711395258179888,0.603448593,2.0816529914148356,7.646509122759923,2.8056803424254886,Sometimes,3.0604698324069215,25048.89444,PhD,Unemployed,6,4,5,High,8,anxiety,social media break,overwhelmed by information,deadlines,emotionally supportive,information overload,insomnia,isolated
1977,68,Non-binary,United Kingdom,Urban,0.13061076003613248,0.8673486885373575,14.090450971650279,0.668212799,5.954304311790512,7.614305615042878,0.0,None,0.0,82748.65718,PhD,Student,4,10,1,High,3,anxiety,hobbies,supportive community,deadlines,critical,positive influence,overthinking,missing companionship
1986,40,Male,Canada,Suburban,0.9629539535753299,0.5963735306674091,16.73724578619274,0.619490346,2.8077967426519264,2.966895044305576,0.0,None,0.0,58561.35129,High School,Unemployed,8,5,1,Low,7,overwhelmed,talking to friends,connected,high expectations,emotionally supportive,validation pressure,noise,missing companionship
1956,32,Non-binary,Australia,Rural,0.6348361559792174,0.917694153395024,12.978518719804821,0.463494044,7.054954132765804,2.012705095763464,0.0,Daily,0.0,113626.7139,High School,Student,8,7,9,Low,6,burnout,hobbies,isolated,low work-life balance,pressured,connected,social media,unseen
2017,45,Male,United States,Rural,0.8869067243921759,0.585448291484623,25.43608054692906,0.37978578,7.377576500866992,3.796788221725069,11.12449078390989,None,4.845498656855654,74199.00749,Master’s,Student,10,4,10,Moderate,1,loneliness,exercise,isolated,low work-life balance,pressured,connected,insomnia,disconnected
1986,57,Female,Australia,Suburban,0.4262314582647643,0.7125650778783753,26.905170249949567,0.706475726,7.8475604829423045,6.178413340949138,0.0,None,0.0,92674.92242,Master’s,Student,1,1,1,Moderate,3,fear of missing out,family time,overwhelmed by information,deadlines,distant,connected,social media,isolated
2005,56,Female,India,Urban,0.33227907039199667,0.4160804771688327,5.275901980207738,0.031586145,9.053834481564314,4.595710330473695,5.104891652516736,None,4.077408829204262,97390.62218,High School,Unemployed,9,4,9,Moderate,4,overwhelmed,hobbies,informed,long hours,understanding,positive influence,diet,not understood
2014,35,Non-binary,United States,Rural,0.9007258101239835,0.9140676944709873,21.366540714034567,0.936212246,6.894455753346092,3.243212526426024,0.09396588603473299,None,7.770050949282458,55260.26059,Bachelor’s,Employed,2,4,4,Low,2,burnout,family time,connected,job insecurity,emotionally supportive,positive influence,social media,alone
2014,57,Non-binary,India,Suburban,0.09887302887630278,0.8241625389120266,22.152206997474554,0.051971284,5.425922000691095,1.2005989058191773,1.1072674034036512,None,14.220864128943742,102478.7856,PhD,Student,8,7,9,High,3,fear of missing out,exercise,overwhelmed by information,job insecurity,unavailable,distraction,irregular schedule,alone
1996,18,Female,India,Rural,0.1171072315052778,0.16671311161692748,29.035621914952028,0.541296335,8.688030726378134,2.0901980769060247,1.904208907234331,None,5.815733584135277,71565.94059,High School,Student,9,7,6,Low,5,loneliness,social media break,comparison with others,deadlines,close-knit,distraction,overthinking,isolated
1969,28,Non-binary,Canada,Suburban,0.29934677648467733,0.5763878502046987,14.259979931699668,0.709060519,9.098596673313024,1.9479870754237032,0.0,Sometimes,0.0,66329.36533,High School,Employed,4,8,1,Moderate,5,exhaustion,journaling,overwhelmed by information,high expectations,understanding,connected,irregular schedule,isolated
1968,45,Male,Canada,Rural,0.9597749817663185,0.8968273290869464,9.881999208692303,0.870969124,8.035780410152341,9.609753050263153,0.0,None,0.0,24540.32815,Bachelor’s,Student,8,5,3,Moderate,6,burnout,hobbies,comparison with others,high expectations,distant,validation pressure,screen time,unseen
1978,74,Female,Canada,Urban,0.633068609865107,0.7930644936589509,18.014526738554597,0.714086932,9.4818536857895,8.009424671526194,0.0,Rarely,0.0,49002.91936,Bachelor’s,Student,9,7,2,High,7,burnout,social media break,informed,deadlines,emotionally supportive,comparison,screen time,missing companionship
2023,42,Non-binary,India,Urban,0.5541936966153982,0.962552780661325,16.18889211445975,0.801728083,9.814905500865365,2.1047667469455478,7.966004908850586,None,11.858907971365866,113100.9971,PhD,Unemployed,10,8,9,Low,7,fear of missing out,talking to friends,comparison with others,high expectations,unavailable,positive influence,irregular schedule,alone
2009,67,Female,United Kingdom,Urban,0.7053563363554206,0.2313016869475948,24.79328664010144,0.339450193,3.261805862803185,5.204895752133009,3.564377496571925,None,12.404068145201775,59182.39633,PhD,Employed,10,9,1,Moderate,1,anxiety,journaling,connected,high expectations,pressured,validation pressure,overthinking,not understood
1967,40,Male,India,Suburban,0.4174745560781662,0.367459633130478,27.59938603088851,0.814825114,2.653252672575823,6.890374626988195,0.0,None,0.0,74670.05206,Bachelor’s,Employed,5,3,9,High,2,loneliness,family time,informed,job insecurity,pressured,information overload,irregular schedule,lonely in a crowd
1984,48,Female,United Kingdom,Urban,0.7580735014207992,0.5071918880181313,7.167700690910748,0.080114846,5.037331255190564,9.649301092515657,0.0,None,0.0,73202.1679,PhD,Employed,7,3,9,Low,9,fear of missing out,family time,connected,high expectations,unavailable,positive influence,overthinking,not understood
1992,47,Female,United Kingdom,Suburban,0.3932306979728776,0.23266917002726495,26.164486966222718,0.894816656,9.972340491154412,3.4206752452702673,2.5092901434801664,None,12.968362092793877,79043.10898,Bachelor’s,Employed,10,4,8,Low,2,loneliness,journaling,supportive community,lack of support,emotionally supportive,positive influence,overthinking,disconnected
1960,59,Female,Canada,Urban,0.8263631848564645,0.39404525518881905,27.724271955537294,0.547592376,1.7962601658923325,3.3764205992772736,0.0,None,0.0,26133.09556,High School,Employed,4,5,8,Moderate,6,loneliness,family time,isolated,low work-life balance,distant,distraction,noise,disconnected
1998,52,Female,Australia,Urban,0.26729508207650454,0.5375392044243325,28.103396956608936,0.81729777,7.407946041944784,6.114318863202767,7.608922833167073,Daily,4.819374032455677,56217.62548,Bachelor’s,Student,1,10,1,Moderate,1,exhaustion,therapy,comparison with others,long hours,unavailable,comparison,diet,isolated
1987,24,Male,United States,Suburban,0.27754665929802425,0.19133920300134066,24.10774647128012,0.452318285,8.657520823188658,8.71640050226091,0.0,None,0.0,92312.82739,Bachelor’s,Unemployed,3,1,8,Low,3,burnout,journaling,isolated,lack of support,close-knit,comparison,insomnia,unseen
2013,77,Female,Canada,Suburban,0.5223833054267352,0.2566878187025806,23.55206402260195,0.643577695,9.968028804190364,3.5165906030023457,11.513003774988801,None,3.019068123282583,40056.02511,Master’s,Employed,5,7,10,Low,2,overwhelmed,social media break,isolated,high expectations,close-knit,negativity,overthinking,disconnected
2018,33,Female,Canada,Urban,0.4307611583617351,0.12484249980879447,5.3724193750605735,0.526402661,6.5774122455240445,2.1324271627379603,9.150414450432331,None,4.515169716500068,40357.83775,Bachelor’s,Unemployed,3,9,3,Moderate,3,exhaustion,journaling,comparison with others,job insecurity,pressured,negativity,social media,alone
1957,43,Non-binary,Australia,Suburban,0.6481158442846954,0.7133814098857485,28.00479056224571,0.731589522,4.420850009820209,3.3951715034720187,0.0,None,0.0,21009.06067,Bachelor’s,Unemployed,7,8,7,Low,5,exhaustion,hobbies,informed,deadlines,understanding,negativity,overthinking,not understood
1983,65,Female,United States,Urban,0.36429075467357896,0.361551926536133,13.787630345219416,0.081629982,2.4984440523445763,5.041605546220906,0.0,None,0.0,63748.19266,Master’s,Student,9,5,1,Moderate,6,loneliness,family time,supportive community,high expectations,distant,negativity,overthinking,not understood
1997,74,Non-binary,India,Suburban,0.23055064907036682,0.2202661531837884,6.028047415434807,0.060352084,9.835858623025954,4.239579757682915,1.1272943048981396,Rarely,5.492307690335495,108273.4381,PhD,Employed,6,4,1,Low,9,lack of motivation,therapy,connected,job insecurity,pressured,information overload,overthinking,isolated
2005,69,Male,India,Rural,0.46980856288290107,0.5073241491809525,15.324482752662947,0.247103234,9.317829278663236,8.75091690450064,4.298421832656075,None,12.56368391790833,25190.09436,Master’s,Student,10,7,10,Moderate,4,burnout,therapy,overwhelmed by information,low work-life balance,understanding,information overload,noise,missing companionship
2014,77,Male,Canada,Rural,0.5609564994971462,0.06824930568524767,23.321315831763734,0.15954468,8.240669418589878,9.486509210566979,3.876274342446681,None,3.878306491869199,39111.87095,High School,Employed,1,5,5,High,7,anxiety,talking to friends,connected,high expectations,understanding,positive influence,diet,missing companionship
1980,66,Male,United States,Rural,0.14260005382969043,0.9234066063183948,16.048880040627406,0.871783567,9.493972080493336,4.406048825616635,0.0,None,0.0,51008.45383,Master’s,Student,7,7,5,Moderate,6,exhaustion,social media break,overwhelmed by information,deadlines,critical,connected,noise,lonely in a crowd
1953,19,Male,Canada,Rural,0.5567186257331653,0.29446752115726427,23.950277236804144,0.219213987,1.5476896652318466,8.410791731282465,0.0,Sometimes,0.0,93172.47366,High School,Unemployed,3,1,8,Moderate,2,overwhelmed,meditation,connected,job insecurity,close-knit,distraction,screen time,isolated
1999,18,Non-binary,United Kingdom,Rural,0.31925670524789684,0.8864643481838621,17.735235672780895,0.975865256,6.6834356002519835,1.6175017211543696,4.984026848429069,Sometimes,1.5743000991079712,84063.55928,PhD,Employed,5,1,7,High,8,lack of motivation,meditation,comparison with others,job insecurity,emotionally supportive,distraction,noise,lonely in a crowd
2018,65,Female,Canada,Urban,0.3924518848685079,0.497620065324647,12.4856787031738,0.336895792,3.473166668525227,5.983329832477651,10.674186677208873,Sometimes,13.719835016408279,61594.39046,Master’s,Unemployed,10,10,8,Low,7,lack of motivation,journaling,supportive community,job insecurity,supportive,negativity,social media,missing companionship
1979,79,Male,Canada,Rural,0.27931812906328124,0.8501504977106406,10.072808603838316,0.182117916,7.890328578813301,8.485333088017503,0.0,None,0.0,95906.89393,Master’s,Unemployed,4,3,6,High,7,anxiety,talking to friends,overwhelmed by information,low work-life balance,emotionally supportive,positive influence,social media,isolated
